05.10.2017;55.6;21.6;60.1;39.5;96.5;50.9;12.9;27.4;50.7;12.8;41.6;51.1;11.1;36.3;13.9;99.7;47.9;21.5;70.7;53.6
06.10.2017;54.4;21.4;62.6;40.8;98.7;51.5;13.6;27.9;50.2;13.8;41.9;50.6;11.5;37.4;15.6;99.7;48.2;20.5;69.4;54.5
09.10.2017;53.6;23.5;62.5;40.3;97.0;51.8;13.0;29.6;51.0;12.3;43.5;51.3;11.4;38.0;16.5;99.7;49.3;23.6;69.4;55.6
10.10.2017;50.6;25.6;62.2;39.5;90.4;51.5;13.0;30.9;52.3;11.7;45.3;51.3;10.8;37.2;17.3;99.7;50.6;24.5;70.0;56.3
11.10.2017;48.8;27.4;65.0;39.4;85.1;51.7;13.6;30.2;52.3;13.1;49.0;51.3;11.0;36.0;18.2;99.7;52.8;22.1;70.5;58.1
12.10.2017;49.2;29.1;66.5;39.8;85.8;50.9;13.5;30.6;53.4;13.4;52.4;51.6;10.7;35.3;19.7;99.7;53.1;22.4;69.9;61.9
13.10.2017;49.6;30.7;66.0;39.9;84.6;45.0;13.4;31.0;54.6;12.4;52.8;51.3;10.5;37.1;20.4;99.7;51.8;23.0;68.8;64.1
16.10.2017;48.3;33.4;65.2;41.9;83.0;49.7;14.6;32.1;54.7;12.0;51.8;51.2;10.3;41.9;21.6;99.7;52.6;22.4;69.2;69.5
17.10.2017;47.4;37.0;63.9;42.7;82.3;47.9;16.4;32.6;55.2;11.0;52.1;50.2;9.9;43.0;19.7;99.7;51.9;19.3;69.4;70.6
18.10.2017;47.9;42.3;63.5;42.1;80.2;43.8;16.7;33.5;59.4;10.8;51.2;50.9;9.9;42.5;19.7;99.7;51.8;17.5;69.5;67.5
19.10.2017;48.4;42.6;61.6;40.7;73.7;43.1;15.2;33.8;60.3;10.8;49.6;54.3;9.6;42.0;19.9;99.7;50.1;15.4;69.3;69.4
20.10.2017;45.9;42.9;61.7;40.4;77.3;43.5;14.1;33.2;60.5;10.8;50.1;55.7;9.5;42.1;20.0;99.7;50.8;13.3;69.4;68.6
23.10.2017;44.5;44.0;62.6;40.7;78.6;44.4;13.3;34.1;59.7;11.1;49.6;55.2;9.6;42.4;21.1;99.7;53.2;14.2;71.5;69.7
24.10.2017;48.1;41.9;60.3;40.2;76.6;45.3;12.1;34.4;59.5;10.8;48.2;56.3;9.9;41.8;20.2;99.7;55.3;12.7;71.9;71.4
25.10.2017;50.6;42.3;58.0;40.2;76.9;43.4;11.5;33.6;56.9;9.5;48.9;57.0;10.3;40.0;18.8;99.7;55.1;8.5;71.8;71.6
26.10.2017;51.0;42.9;55.9;39.6;77.3;37.7;10.0;33.4;53.7;8.7;48.1;56.9;9.8;38.5;17.3;99.7;52.7;4.2;70.6;69.5
27.10.2017;54.3;43.4;57.6;40.3;77.8;36.0;12.1;36.6;55.8;9.0;49.8;57.5;10.8;39.2;17.8;99.7;52.5;3.6;70.4;68.6
30.10.2017;53.0;44.4;66.4;40.7;71.4;38.5;14.3;37.6;57.0;9.2;50.3;58.1;11.7;40.3;19.7;99.7;51.8;2.7;71.0;68.7
31.10.2017;54.8;42.6;62.5;39.7;71.3;40.1;13.7;36.0;60.4;9.2;49.7;58.5;12.4;42.0;19.5;99.7;51.4;3.6;70.3;70.1
01.11.2017;59.1;41.5;63.1;39.5;74.2;37.5;14.3;35.1;62.6;9.7;48.9;57.0;13.6;45.6;20.2;99.7;52.9;9.4;62.2;69.9
02.11.2017;57.1;40.1;62.1;39.8;77.0;35.3;13.7;34.2;62.8;9.4;49.4;55.3;14.0;49.9;18.8;99.7;52.5;11.2;56.1;74.4
03.11.2017;57.3;41.1;59.6;40.7;82.9;32.8;13.3;33.8;62.5;9.5;48.8;55.9;14.9;54.7;19.5;99.7;52.3;9.4;55.6;79.9
07.11.2017;57.8;45.3;65.9;45.7;84.5;33.1;16.6;35.3;65.1;11.3;50.9;56.7;18.2;56.4;25.8;99.7;52.6;8.8;52.9;81.0
08.11.2017;56.2;54.9;72.3;52.7;84.3;35.6;18.5;35.3;64.5;12.8;52.0;57.0;20.0;53.9;30.6;99.7;54.8;9.1;53.2;86.7
09.11.2017;54.2;60.3;75.0;60.6;82.2;37.3;20.0;34.8;66.8;13.0;51.3;56.9;20.2;52.6;29.5;99.7;48.7;6.9;56.9;90.0
10.11.2017;50.9;59.6;71.2;67.9;83.2;35.5;19.3;33.3;68.9;12.6;50.4;56.3;20.3;53.7;29.7;99.7;47.9;3.3;56.6;89.4
13.11.2017;49.4;60.6;68.7;65.0;85.3;34.7;17.1;32.8;71.0;13.2;50.1;55.5;20.4;53.7;31.4;99.7;50.3;2.4;54.6;93.9
14.11.2017;51.8;60.9;69.1;64.6;85.9;33.4;13.0;33.5;79.0;12.8;48.5;54.5;19.7;51.3;31.7;99.7;51.6;4.5;52.3;96.5
15.11.2017;51.1;59.4;65.4;65.9;86.8;29.3;8.0;32.9;79.3;11.6;48.0;52.9;19.1;46.4;29.4;99.7;51.6;2.7;51.2;97.9
16.11.2017;52.9;58.7;59.2;63.6;87.5;25.8;5.8;31.4;73.7;10.5;47.8;51.4;19.5;46.5;27.0;99.7;50.4;0.0;54.0;99.5
17.11.2017;56.0;58.5;57.2;62.1;86.6;25.9;5.8;31.2;75.5;10.5;45.8;52.4;19.2;46.1;26.0;99.7;49.4;0.9;56.3;95.5
20.11.2017;59.2;58.5;59.5;61.6;82.7;27.9;5.3;30.9;77.5;10.7;44.6;53.6;18.5;42.6;25.8;99.7;50.3;4.2;56.5;94.0
21.11.2017;62.4;59.9;62.3;64.6;77.5;28.8;4.7;31.4;77.4;12.1;45.2;53.5;18.9;39.0;29.0;99.7;51.8;11.5;57.3;95.9
22.11.2017;60.8;59.8;60.1;67.9;77.3;28.6;5.0;33.8;73.1;12.5;45.5;52.9;20.2;41.6;31.2;99.7;52.6;13.9;56.7;98.0
23.11.2017;59.8;61.0;58.2;65.9;77.8;28.2;5.5;35.1;73.3;12.6;48.0;52.9;20.9;41.9;29.9;99.7;52.6;11.2;55.5;100.0
24.11.2017;62.3;61.5;60.4;65.3;76.3;27.6;5.8;35.0;73.1;12.8;48.9;53.2;21.7;42.6;30.9;99.7;53.9;13.3;53.5;98.9
27.11.2017;63.1;60.9;58.2;66.5;71.1;26.3;5.1;34.2;73.6;11.8;47.7;52.6;21.3;40.8;32.8;99.7;52.5;14.8;51.5;98.2
28.11.2017;61.3;60.6;56.1;66.4;69.3;24.7;4.6;33.8;74.8;12.2;47.4;51.9;20.2;36.8;33.3;99.7;51.3;14.5;50.5;98.0
29.11.2017;59.3;58.8;51.6;66.4;67.8;24.2;3.6;33.3;75.2;12.2;47.0;51.7;19.4;35.4;33.3;99.7;51.4;13.0;51.4;96.0
30.11.2017;55.1;54.6;42.1;63.0;64.7;25.0;1.0;32.2;72.3;10.4;45.3;49.3;18.8;32.2;31.2;99.7;53.6;10.9;48.4;95.4
01.12.2017;55.2;53.5;40.0;61.3;65.9;24.5;0.5;31.8;68.8;10.3;45.3;46.5;19.2;32.2;30.7;99.7;54.5;10.6;45.8;95.5
04.12.2017;54.4;53.2;39.2;60.8;65.3;23.0;0.1;30.7;66.9;11.2;45.4;45.3;20.6;34.5;31.7;99.7;46.8;7.9;42.2;93.6
05.12.2017;52.4;55.0;36.9;60.6;65.8;22.7;0.7;29.8;59.8;11.8;44.7;42.2;21.5;33.3;32.3;99.7;44.6;3.6;41.7;91.3
06.12.2017;53.2;54.6;40.4;61.2;66.2;24.8;0.8;31.6;60.7;12.5;42.3;41.4;21.7;33.5;32.4;99.7;45.0;4.2;41.9;88.4
07.12.2017;55.3;52.2;42.1;60.1;66.4;24.5;0.8;32.5;61.6;12.8;40.8;44.1;21.3;33.4;31.9;99.7;48.2;4.2;41.0;89.3
08.12.2017;57.5;47.1;41.2;60.4;67.4;24.3;1.3;32.0;59.3;12.7;39.3;43.8;21.4;33.7;31.4;99.7;48.6;3.6;41.2;91.0
11.12.2017;59.1;47.3;47.7;64.2;68.3;27.3;2.8;34.3;57.2;12.6;39.1;44.8;22.3;35.8;32.3;99.7;49.5;3.9;40.7;95.1
12.12.2017;58.2;50.6;55.1;68.9;68.6;29.4;4.5;34.9;55.5;14.7;37.4;46.9;23.6;41.0;34.6;99.7;50.4;4.2;39.1;97.2
13.12.2017;56.4;50.4;56.1;67.9;68.7;30.9;4.6;33.7;46.0;15.8;37.4;49.5;23.7;41.5;35.5;99.7;50.1;0.6;36.7;96.1
14.12.2017;55.1;52.4;57.9;66.4;74.8;34.0;3.7;34.0;44.0;15.4;35.9;50.9;23.4;41.0;35.8;99.7;50.8;1.8;37.2;97.1
15.12.2017;52.8;43.3;57.4;66.9;75.6;36.0;4.2;34.1;51.1;15.7;36.3;52.4;22.8;41.2;35.8;99.7;51.1;4.2;39.8;97.7
18.12.2017;52.3;48.0;55.1;66.3;78.0;37.4;4.0;33.8;55.5;15.7;38.1;51.2;22.1;41.8;34.5;99.7;50.4;3.9;40.1;88.9
19.12.2017;52.3;45.9;51.4;66.2;77.4;35.2;2.2;33.0;55.3;14.6;37.6;48.5;21.8;41.7;33.3;99.7;48.8;2.4;39.0;89.8
20.12.2017;51.6;44.0;47.1;65.9;75.9;29.6;1.4;31.8;52.9;12.7;37.1;47.9;21.7;41.3;31.9;99.7;47.5;2.4;37.5;87.1
21.12.2017;51.1;43.7;44.7;65.9;74.5;26.8;1.4;31.6;50.2;12.5;40.3;48.6;19.3;41.0;29.9;99.7;45.9;3.3;36.2;82.0
22.12.2017;48.6;41.9;46.4;65.0;76.9;26.4;1.8;30.8;44.6;13.7;48.1;48.2;20.0;41.0;30.2;99.7;45.5;3.6;36.7;82.3
25.12.2017;48.1;41.8;44.9;65.1;76.9;26.1;2.8;32.1;42.6;13.7;50.8;47.5;20.0;42.2;30.4;99.7;45.9;3.9;36.7;82.6
26.12.2017;48.3;39.2;40.2;64.8;77.9;25.4;3.2;31.9;41.6;12.5;50.8;47.4;19.0;41.5;28.7;99.7;45.3;4.2;36.7;80.6
27.12.2017;49.4;37.0;39.7;65.8;80.2;23.2;2.6;32.1;42.8;13.2;49.0;46.3;18.6;41.1;28.4;99.7;46.7;3.6;36.8;77.5
28.12.2017;50.7;37.7;42.3;65.7;83.4;27.1;0.9;32.3;42.8;13.3;48.6;45.7;18.7;42.1;27.3;99.7;48.8;3.9;36.4;77.0
29.12.2017;51.6;38.8;43.5;65.1;82.0;31.9;0.0;33.5;46.9;13.1;50.1;46.7;19.3;43.3;26.7;99.7;48.9;3.9;36.7;77.8
03.01.2018;55.3;41.1;43.1;68.6;89.9;32.6;2.2;36.0;49.2;15.1;51.1;48.6;21.3;48.4;28.9;99.7;50.0;5.1;37.3;81.0
04.01.2018;57.9;41.3;45.1;74.1;91.1;32.9;5.8;39.3;46.1;16.8;49.8;52.1;23.6;53.5;33.4;99.7;51.7;8.2;41.2;83.0
05.01.2018;56.7;41.2;46.0;77.0;91.0;32.6;8.7;42.7;46.1;17.0;50.1;53.3;25.9;55.3;37.0;99.7;54.0;9.7;43.8;85.4
09.01.2018;58.0;44.6;48.7;76.0;87.2;32.3;10.7;44.1;48.5;17.0;50.9;54.0;28.2;56.8;41.9;99.7;57.9;10.0;44.4;86.7
10.01.2018;57.8;44.0;49.1;73.2;86.7;32.8;11.9;43.3;46.8;15.4;51.0;52.8;29.0;56.2;46.2;99.7;61.0;9.4;44.8;85.2
11.01.2018;58.1;45.4;49.2;72.3;86.6;35.0;14.0;43.0;42.9;14.7;52.6;54.1;29.8;57.0;49.6;99.7;62.9;9.1;44.4;84.4
12.01.2018;57.2;43.9;51.4;73.3;86.0;36.0;15.2;43.8;40.3;14.4;57.6;53.5;34.0;56.1;49.4;99.7;65.4;7.6;42.9;83.3
15.01.2018;58.0;45.8;54.8;74.7;85.8;36.4;14.7;42.9;37.9;14.7;59.9;53.1;37.8;57.1;49.9;99.7;66.6;8.5;42.6;82.6
16.01.2018;59.6;44.0;56.7;75.1;83.4;36.3;12.7;42.0;45.1;15.5;58.9;55.6;35.8;54.7;49.9;99.7;63.5;8.5;40.4;82.2
17.01.2018;61.9;42.2;62.3;73.8;84.9;35.7;13.7;42.7;51.7;14.6;54.2;57.5;35.5;52.4;54.2;99.7;60.5;12.1;37.2;79.9
18.01.2018;66.7;45.1;70.6;76.2;86.1;37.5;17.8;46.3;52.4;15.7;52.1;58.4;36.0;54.7;59.3;99.7;60.5;19.9;36.0;80.5
19.01.2018;69.5;51.3;70.9;76.7;86.9;43.8;18.1;48.5;47.2;16.5;50.6;57.7;35.4;54.4;59.6;99.7;62.0;24.8;36.0;82.0
22.01.2018;69.1;58.0;70.4;76.2;87.5;49.7;17.8;49.5;46.3;17.3;51.9;59.4;35.6;54.0;59.6;99.7;65.4;29.9;37.0;82.7
23.01.2018;71.5;61.3;70.7;76.5;87.7;47.7;19.6;49.5;47.9;17.7;53.8;62.5;35.5;52.0;59.8;99.7;63.6;30.5;36.6;83.8
24.01.2018;72.3;59.1;70.9;76.6;85.8;45.2;22.2;49.7;50.5;18.2;53.6;65.4;35.3;50.2;57.9;99.7;58.6;26.9;36.3;83.0
25.01.2018;71.3;60.5;75.7;79.9;85.5;45.2;27.4;49.9;51.5;19.5;53.9;66.5;35.3;53.8;60.4;99.7;60.6;26.3;35.7;81.8
26.01.2018;73.3;58.0;75.1;81.1;85.7;42.3;27.6;47.0;50.5;19.9;55.6;64.8;34.5;53.2;56.9;99.7;62.5;26.6;34.2;80.6
29.01.2018;76.6;53.1;73.4;81.5;87.6;41.2;27.4;46.8;50.1;19.5;56.2;65.3;34.1;55.0;53.0;99.7;62.1;23.0;33.3;80.2
30.01.2018;73.2;44.1;73.7;83.2;85.9;40.7;24.9;46.9;50.8;19.0;56.3;65.6;32.5;53.6;50.3;99.7;59.1;22.4;33.8;81.0
31.01.2018;74.1;38.4;61.5;86.5;85.2;41.4;23.8;47.4;50.9;19.9;54.8;65.2;31.7;54.8;48.7;99.7;57.0;23.6;32.7;80.6
01.02.2018;76.2;39.8;57.4;87.6;89.1;42.3;25.7;48.3;50.3;21.7;53.1;65.7;32.4;56.4;50.9;99.7;58.5;24.8;33.6;81.1
02.02.2018;74.4;40.8;57.0;83.8;88.3;42.5;24.0;47.7;48.6;22.7;51.7;63.6;33.3;55.2;51.4;91.3;59.3;24.5;33.0;82.3
05.02.2018;72.3;39.9;57.9;80.6;90.2;40.5;21.1;45.2;49.0;21.1;52.4;61.3;33.0;54.1;49.6;89.1;56.3;24.8;34.1;80.0
06.02.2018;66.8;37.6;56.0;80.2;87.5;36.8;18.9;40.0;48.0;20.6;47.8;60.1;30.0;52.0;46.0;88.2;54.3;22.4;33.4;75.5
07.02.2018;71.1;40.8;58.2;83.1;87.5;36.4;20.2;41.3;44.9;22.9;51.3;63.1;31.5;52.3;46.7;91.5;57.2;27.2;34.9;76.8
08.02.2018;72.7;40.6;57.6;80.5;87.3;36.7;18.2;42.4;41.5;22.7;51.3;64.6;31.3;49.3;41.4;95.7;56.4;34.1;34.9;76.2
09.02.2018;67.6;40.5;51.5;75.9;84.7;36.0;15.5;41.5;41.0;20.5;48.9;62.7;29.3;48.1;35.3;91.1;52.9;35.3;35.7;73.5
12.02.2018;70.2;42.9;49.1;78.6;85.7;36.5;17.0;46.0;40.5;20.3;51.1;63.4;29.5;50.0;38.4;91.8;54.4;33.5;37.1;77.1
13.02.2018;70.9;49.7;49.6;80.9;84.9;36.5;16.1;48.5;41.3;20.0;51.0;63.7;30.9;51.9;41.4;95.7;58.4;37.8;37.3;80.5
14.02.2018;75.1;52.5;48.5;82.6;84.3;37.9;16.0;50.1;44.1;21.0;50.7;63.7;31.7;56.2;41.8;99.7;60.0;36.9;36.7;79.1
15.02.2018;83.6;53.4;47.7;86.0;84.2;37.4;17.0;52.9;38.0;23.1;50.7;62.8;32.3;59.2;41.1;98.0;61.4;35.3;35.6;78.1
16.02.2018;88.3;56.8;50.4;85.6;80.2;36.2;16.0;52.6;48.7;24.3;50.6;62.6;33.0;50.1;39.6;100.0;63.3;36.0;35.2;76.6
19.02.2018;92.2;58.9;50.9;84.5;76.2;36.3;15.7;52.8;46.5;22.8;51.9;63.2;32.3;46.2;39.7;95.6;63.2;36.9;35.5;75.2
20.02.2018;93.7;57.4;49.1;84.4;76.0;37.3;14.9;53.0;46.9;22.0;53.5;62.5;31.8;48.7;44.7;83.9;61.4;36.3;35.6;77.5
21.02.2018;96.6;54.5;53.3;89.9;77.5;38.5;16.7;55.0;48.6;22.5;54.3;53.8;33.4;50.5;47.4;78.2;60.5;37.8;36.1;79.5
22.02.2018;96.9;54.9;57.3;95.0;79.0;39.0;19.8;56.3;49.0;23.0;53.7;60.1;34.4;51.2;50.9;79.3;60.0;41.1;37.3;79.8
26.02.2018;93.6;60.2;61.9;99.7;76.7;36.4;23.6;57.4;48.9;23.6;54.6;59.7;35.8;57.3;56.7;84.0;61.7;43.2;38.5;80.3
27.02.2018;89.9;59.8;60.7;100.0;75.7;35.3;22.6;55.5;48.8;23.1;56.1;56.4;35.0;57.5;54.3;84.3;61.5;44.7;37.7;80.3
28.02.2018;89.1;60.6;54.7;96.7;76.5;34.0;19.0;55.6;51.6;20.8;57.1;57.5;34.1;51.8;50.4;83.3;57.9;41.1;37.3;79.4
01.03.2018;86.4;62.8;51.0;95.2;78.4;31.8;15.8;56.5;54.2;21.0;59.2;58.0;33.0;49.1;44.3;84.3;55.1;38.1;42.4;78.8
02.03.2018;83.5;68.3;48.9;93.9;75.6;29.8;13.7;57.7;59.8;21.8;61.2;58.4;32.2;49.5;41.8;83.4;52.0;37.5;46.8;77.8
05.03.2018;87.7;67.9;50.3;96.5;74.7;27.2;14.2;57.9;59.0;22.7;64.2;58.5;32.6;50.7;43.6;83.3;51.5;41.1;46.4;78.9
06.03.2018;91.0;66.3;52.7;97.0;73.1;26.4;13.9;58.3;57.5;23.2;67.0;57.6;32.5;49.0;46.2;80.0;51.7;44.7;45.1;79.7
07.03.2018;93.4;64.8;48.7;93.4;69.4;26.7;11.4;58.1;55.6;21.7;69.4;56.2;31.5;48.8;41.6;75.5;49.3;44.4;45.5;79.1
09.03.2018;99.0;69.0;49.7;94.0;64.7;27.5;10.8;58.7;57.7;22.3;71.5;55.4;32.6;48.5;41.8;75.7;48.1;48.0;48.8;79.3
12.03.2018;97.5;71.8;55.2;96.5;65.1;28.7;11.5;59.1;61.8;23.8;71.1;55.9;33.3;49.0;45.0;77.2;48.8;51.1;51.8;79.5
13.03.2018;95.2;72.9;58.8;95.7;65.3;29.4;10.5;59.4;65.6;23.3;67.8;56.0;33.1;48.6;46.2;74.9;47.6;51.7;53.5;79.2
14.03.2018;94.5;75.4;59.1;91.2;62.9;28.3;9.0;57.9;67.3;21.5;65.1;54.4;32.7;46.4;44.0;70.0;48.9;50.5;54.8;78.8
15.03.2018;96.2;74.4;58.8;85.7;62.4;27.2;9.6;56.2;64.7;21.8;61.3;52.8;33.1;44.8;41.1;71.4;49.3;51.1;53.7;77.4
16.03.2018;95.6;70.8;59.6;82.1;62.3;28.1;11.9;56.4;63.2;25.1;60.2;50.8;35.0;45.3;42.3;76.2;50.8;54.7;53.3;76.8
19.03.2018;95.1;72.5;58.9;83.0;63.7;27.8;13.3;58.7;59.9;25.2;58.0;48.1;35.5;46.2;44.3;74.7;50.5;59.2;53.8;78.1
20.03.2018;96.8;74.0;58.3;80.2;62.2;27.9;12.0;59.5;57.3;26.1;55.8;45.5;35.3;45.6;45.3;70.0;46.9;58.6;52.9;78.8
21.03.2018;99.2;76.4;58.0;85.9;61.6;28.9;12.7;60.5;53.8;26.5;57.9;46.3;36.6;46.1;47.2;70.7;45.9;60.4;53.6;78.7
22.03.2018;95.2;77.7;55.5;91.4;60.7;28.6;12.3;53.2;49.2;26.0;57.9;46.5;36.3;46.6;44.3;70.5;46.4;60.7;51.6;78.7
23.03.2018;92.2;76.3;53.5;89.2;56.0;26.5;10.8;45.3;45.2;24.7;55.9;44.6;36.0;45.9;43.8;64.9;45.3;58.3;50.1;77.7
26.03.2018;89.5;75.6;50.5;88.8;56.3;26.1;9.5;42.0;43.7;24.3;57.1;45.9;35.4;44.8;43.6;62.6;45.6;57.7;51.5;77.9
27.03.2018;90.3;77.2;48.9;87.9;60.0;26.3;8.9;40.1;41.9;24.6;58.4;47.6;36.0;43.5;43.6;61.9;44.6;55.9;49.8;77.1
28.03.2018;84.3;79.1;49.3;86.0;59.7;27.0;8.2;38.3;44.6;24.4;60.0;47.4;37.1;42.6;43.8;62.5;43.6;50.5;48.5;76.6
29.03.2018;84.7;80.2;51.3;85.9;62.2;27.4;10.5;38.6;47.7;23.9;62.0;48.6;39.0;43.2;46.3;71.1;44.2;49.8;48.7;77.9
30.03.2018;83.6;85.6;51.1;85.8;63.6;28.0;11.5;40.5;47.6;23.8;63.1;49.8;39.6;43.6;47.9;76.0;44.9;53.8;49.3;80.1
02.04.2018;82.3;89.9;51.0;85.7;62.3;29.4;10.1;40.8;46.0;23.3;60.8;50.1;39.4;44.7;46.2;75.3;45.3;52.0;49.8;80.1
03.04.2018;81.7;87.3;49.7;83.0;59.5;28.7;9.6;40.7;45.8;23.5;61.2;48.5;38.8;44.2;44.3;75.4;44.9;48.3;49.8;79.0
04.04.2018;79.9;87.3;49.1;84.4;58.5;29.3;12.0;40.5;47.6;24.9;62.6;47.5;38.3;43.8;44.0;76.1;44.5;47.1;49.8;78.6
05.04.2018;84.0;88.0;53.8;88.1;59.4;29.4;14.6;40.7;48.4;27.3;63.3;47.8;39.2;43.3;44.3;82.0;46.1;49.8;50.4;77.8
06.04.2018;85.4;85.2;55.3;89.0;48.4;34.9;13.7;39.2;44.3;27.8;64.2;47.7;38.7;42.6;44.7;85.0;47.9;49.8;50.8;78.1
09.04.2018;77.2;66.8;47.3;73.2;7.5;32.3;6.5;31.1;17.4;21.5;56.1;43.0;32.6;29.6;37.0;72.0;39.6;36.3;44.3;68.5
10.04.2018;71.1;58.9;53.6;62.0;13.7;29.4;6.3;28.9;1.1;21.7;51.1;40.5;33.4;25.5;39.6;71.5;45.7;27.5;40.7;65.9
11.04.2018;76.6;58.1;60.9;60.9;13.1;27.9;11.7;30.4;7.5;24.0;50.5;40.4;39.4;31.3;48.9;69.5;51.1;27.8;40.7;67.8
12.04.2018;77.9;57.4;62.7;61.9;12.8;27.3;16.6;30.8;4.7;24.4;50.5;43.0;41.0;33.5;52.1;69.8;51.3;32.6;42.4;67.9
13.04.2018;71.4;58.7;60.5;59.9;11.0;28.1;16.4;30.6;2.3;23.0;52.1;45.8;38.3;38.5;50.8;71.1;49.6;36.6;42.2;68.6
16.04.2018;64.3;54.2;57.6;52.3;0.0;26.0;13.1;28.2;0.0;20.6;49.8;44.8;36.9;34.7;45.5;69.6;48.5;35.6;40.6;65.8
17.04.2018;71.5;58.2;58.6;57.5;9.9;27.9;16.0;29.8;4.0;21.6;48.0;46.6;38.1;35.8;47.0;77.9;55.4;40.8;43.2;66.8
18.04.2018;70.0;60.2;61.4;61.4;11.5;30.7;18.8;33.5;9.5;23.1;49.4;48.5;39.7;39.0;49.6;84.0;59.8;45.3;45.8;69.7
19.04.2018;71.9;64.9;62.3;66.7;17.7;32.8;20.8;35.4;11.7;23.9;50.6;50.1;41.0;43.5;50.4;84.4;62.4;45.6;47.3;69.6
20.04.2018;68.7;65.5;60.9;65.0;16.9;33.0;21.6;35.0;12.0;23.4;51.6;50.9;40.2;41.7;50.1;78.7;63.2;42.6;45.1;62.3
23.04.2018;70.9;64.0;59.5;67.9;24.1;35.4;24.5;36.1;14.5;23.6;51.4;49.5;39.6;42.5;49.6;76.4;64.6;42.6;44.3;49.5
24.04.2018;70.8;64.5;58.9;72.3;39.1;35.7;28.8;37.8;18.7;24.3;52.1;48.1;40.6;44.9;50.9;73.1;66.0;43.2;43.4;47.6
25.04.2018;65.6;62.4;57.1;69.4;35.4;33.9;31.3;37.2;17.9;23.3;51.7;48.7;40.1;44.1;48.2;64.2;67.5;42.3;41.4;46.1
26.04.2018;65.8;65.2;61.7;68.9;38.8;33.8;36.5;39.4;20.2;25.4;52.2;50.1;42.9;45.3;50.4;53.1;71.6;43.5;41.3;45.4
27.04.2018;64.1;68.0;65.7;69.0;39.6;34.3;39.4;41.9;20.6;27.4;53.1;50.5;45.7;46.1;51.8;56.1;74.2;45.0;41.7;50.4
28.04.2018;63.2;65.6;63.3;69.4;44.6;34.0;40.4;42.5;20.0;27.9;53.3;49.9;46.0;45.9;50.6;58.8;72.2;46.2;41.2;54.5
30.04.2018;66.0;69.3;63.9;69.6;46.1;32.9;42.0;42.7;21.7;28.2;54.1;51.8;45.9;45.4;52.3;58.7;75.3;52.0;41.0;52.7
02.05.2018;73.0;69.1;62.2;70.4;45.6;31.8;48.4;42.3;18.8;27.0;52.3;54.3;45.2;46.2;51.8;59.6;76.2;44.4;42.1;51.7
03.05.2018;73.7;66.5;61.0;71.3;41.4;31.0;46.8;41.9;17.3;25.5;53.6;54.7;43.6;46.4;50.3;59.8;72.1;43.2;41.7;50.2
04.05.2018;70.5;65.5;61.3;70.6;37.7;30.1;44.6;41.8;19.0;26.5;54.2;55.0;43.4;46.3;49.4;60.7;70.0;44.7;39.5;50.7
07.05.2018;71.6;68.3;62.1;71.0;36.3;29.7;45.7;42.4;22.5;26.9;54.8;56.0;44.3;48.6;50.6;64.0;70.3;46.8;39.1;50.2
08.05.2018;72.0;67.6;61.7;68.8;32.9;29.0;45.4;42.9;19.9;25.7;54.6;56.0;44.5;48.0;50.9;65.0;70.5;46.8;38.3;50.8
10.05.2018;74.2;68.3;63.8;71.2;30.4;29.3;48.5;42.3;19.4;27.0;52.6;54.8;47.6;45.2;54.0;62.3;70.9;45.0;37.8;50.2
11.05.2018;76.1;68.7;63.8;74.2;30.3;29.0;48.8;42.6;18.1;28.4;52.3;52.8;49.8;43.3;58.1;59.0;70.3;42.9;36.7;49.1
14.05.2018;75.5;64.8;65.9;75.7;28.0;29.2;50.6;43.5;16.2;28.7;52.5;52.8;51.8;43.2;61.0;62.6;72.1;41.7;34.3;50.2
15.05.2018;72.3;64.4;67.8;74.5;27.2;28.8;48.7;43.5;13.0;29.0;52.0;51.6;52.0;44.3;59.6;71.8;72.2;42.3;35.2;47.9
16.05.2018;70.3;65.2;65.9;73.3;24.8;28.7;46.6;44.3;10.3;28.7;51.7;51.9;52.2;45.1;58.6;71.8;71.9;48.9;35.8;44.1
17.05.2018;70.3;66.3;66.5;73.0;23.0;31.4;43.8;42.8;8.9;28.6;51.6;52.6;52.1;44.1;57.2;72.4;72.8;55.9;35.8;44.6
18.05.2018;70.3;66.8;65.1;70.6;28.1;32.3;42.8;45.0;9.3;28.7;51.0;53.0;52.6;43.6;54.3;69.8;72.7;57.7;35.3;43.8
21.05.2018;71.8;70.3;65.0;71.5;38.3;32.0;44.2;43.8;10.6;29.6;50.9;55.2;53.2;45.1;54.7;67.5;73.1;55.9;34.9;44.1
22.05.2018;71.4;72.9;64.2;72.3;32.8;31.3;43.3;42.8;10.4;28.9;54.8;55.4;51.9;46.4;55.0;64.6;71.7;52.9;34.1;42.7
23.05.2018;68.3;68.2;63.6;70.2;30.5;29.6;41.0;41.6;10.1;27.5;49.6;52.5;49.4;45.7;53.5;65.4;70.6;52.3;32.6;41.7
24.05.2018;68.9;64.2;60.3;70.8;32.9;19.5;39.9;42.7;9.8;26.6;48.9;50.8;48.2;45.4;53.3;59.2;71.8;54.1;31.6;40.8
25.05.2018;67.5;60.1;58.5;70.8;34.5;23.8;39.6;43.4;10.6;30.9;49.7;50.0;47.8;47.5;52.3;62.6;75.9;58.3;31.6;39.5
